date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:41:28	260046/260046	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:28%20GMT	https://www.lexaloffle.com/bbs/?pid=140954	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/indexcebb.html	(from https://www.lexaloffle.com/bbs/on_play.php?id=)
00:41:28	233909/233909	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:28%20GMT	https://www.lexaloffle.com/bbs/?pid=115347	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index573d.html	(from https://www.lexaloffle.com/bbs/on_play.php?id=)
00:41:29	159593/159593	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:29%20GMT	https://www.lexaloffle.com/bbs/?pid=152206	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index7832.html	(from https://www.lexaloffle.com/bbs/on_play.php?id=)
00:41:29	278552/278552	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:28%20GMT	https://www.lexaloffle.com/bbs/?pid=149656	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index05ee.html	(from https://www.lexaloffle.com/bbs/on_play.php?id=)
00:41:29	244954/244954	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:29%20GMT	https://www.lexaloffle.com/bbs/?pid=115916	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index09b6.html	(from https://www.lexaloffle.com/bbs/on_play.php?id=)
00:41:29	308/308	---M--	200	added ('OK')	image/png	etag:%22134-6229bb1a63900%22	https://www.lexaloffle.com/gfx/top_info.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/top_info.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:30	183194/183194	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:29%20GMT	https://www.lexaloffle.com/bbs/?pid=149271	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index7be9.html	(from https://www.lexaloffle.com/bbs/on_play.php?id=)
00:41:30	213799/213799	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:30%20GMT	https://www.lexaloffle.com/bbs/?pid=103282	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index31bb.html	(from https://www.lexaloffle.com/bbs/on_play.php?id=)
00:41:30	221950/221950	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:30%20GMT	https://www.lexaloffle.com/bbs/?pid=130241	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/indexc449.html	(from https://www.lexaloffle.com/bbs/on_play.php?id=)
00:41:31	276985/276985	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:30%20GMT	https://www.lexaloffle.com/bbs/?pid=149969	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/indexc9ec.html	(from https://www.lexaloffle.com/bbs/on_play.php?id=)
00:41:31	249/249	---M--	200	added ('OK')	image/png	etag:%22f9-6229bb1a63900%22	https://www.lexaloffle.com/gfx/p8b_pico8.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/p8b_pico8.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:31	248/248	---M--	200	added ('OK')	image/png	etag:%22f8-6229bb1a63900%22	https://www.lexaloffle.com/gfx/p8b_vox.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/p8b_vox.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:31	232/232	---M--	200	added ('OK')	image/png	etag:%22e8-6229bb1a63900%22	https://www.lexaloffle.com/gfx/p8b_picotron.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/p8b_picotron.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:31	172028/172028	---M--	200	added ('OK')	image/gif	etag:%2229ffc-6229bb1a63900%22	https://www.lexaloffle.com/gfx/bbs_cube.gif	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/bbs_cube.gif	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:32	287345/287345	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:32%20GMT	https://www.lexaloffle.com/bbs/superblog.php	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/superblog.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:32	404/404	---M--	200	added ('OK')	image/png	etag:%22194-6229bb1a63900%22	https://www.lexaloffle.com/gfx/top_blog.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/top_blog.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:33	7007/7007	---M--	200	added ('OK')	image/png	etag:%221b5f-6229bb1a63900%22	https://www.lexaloffle.com/gfx/h800_pico8.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/h800_pico8.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:33	81841/81841	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:33%20GMT	https://www.lexaloffle.com/bbs/?cat=7&carts_tab=1&#sub=2&mode=carts	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/indexe1fa.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:33	31687/31687	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:33%20GMT	https://www.lexaloffle.com/bbs/popup.php?page=	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/popupa54e.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:34	39486/39486	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:34%20GMT	https://www.lexaloffle.com/bbs/lister.php?	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/listerd41d.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:34	216/216	---M--	200	added ('OK')	image/gif	etag:%22d8-6229bb1a63900%22	https://www.lexaloffle.com/gfx/load16.gif	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/load16.gif	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:34	252182/252182	---MCZ	200	added ('OK')	application/javascript	etag:%223d916-6229bb196f6c0-gzip%22	https://www.lexaloffle.com/bbs/cart_tools.js	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/cart_tools.js	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:34	222/222	---M--	200	added ('OK')	image/png	etag:%22de-6229bb1a63900%22	https://www.lexaloffle.com/gfx/set_watch0.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/set_watch0.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:34	161/161	---M--	200	added ('OK')	image/png	etag:%22a1-6229bb1a63900%22	https://www.lexaloffle.com/gfx/set_pinned0.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/set_pinned0.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:35	220/220	---M--	200	added ('OK')	image/png	etag:%22dc-6229bb1a63900%22	https://www.lexaloffle.com/gfx/cart32.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/cart32.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:50	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-6229bb1a63900%22	https://www.lexaloffle.com/gfx/set_fav0.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/set_fav0.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:50	278552/278552	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:50%20GMT	https://www.lexaloffle.com/bbs/?tid=142641	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index4c3b.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:50	177/177	---M--	200	added ('OK')	image/png	etag:%22b1-6229bb1a63900%22	https://www.lexaloffle.com/gfx/set_like0.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/set_like0.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:50	43926/43926	---M--	200	added ('OK')	image/jpg	date:Tue,%2001%20Oct%202024%2002:49:43%20GMT	https://www.lexaloffle.com/media/34825/8_pixel-avatar-48-export.jpg	C:/Meus%20Sites/ballon/www.lexaloffle.com/media/34825/8_pixel-avatar-48-export.jpg	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:51	172/172	---M--	200	added ('OK')	image/png	etag:%22ac-6229bb1a63900%22	https://www.lexaloffle.com/gfx/set_spam0.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/set_spam0.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:51	172/172	---M--	200	added ('OK')	image/png	etag:%22ac-6229bb1a63900%22	https://www.lexaloffle.com/gfx/set_abuse0.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/gfx/set_abuse0.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:51	230912/230912	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2002:49:43%20GMT	https://www.lexaloffle.com/media/98653/2_myAvatarTrue.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/media/98653/2_myAvatarTrue.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:52	205886/205886	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:51%20GMT	https://www.lexaloffle.com/bbs/?uid=34825	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/indexa022.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:52	3162/3162	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2004:06:44%20GMT	https://www.lexaloffle.com/media/44175/2_7066611.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/media/44175/2_7066611.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:53	278552/278552	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:52%20GMT	https://www.lexaloffle.com/bbs/?pid=149660	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index3ed7.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:53	142190/142190	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:52%20GMT	https://www.lexaloffle.com/bbs/?uid=98653	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index9aa2.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:53	362535/362535	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:53%20GMT	https://www.lexaloffle.com/bbs/?uid=44175	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/indexcf5e.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:53	278552/278552	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:53%20GMT	https://www.lexaloffle.com/bbs/?pid=149662	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/indexf47b.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:54	7652/7652	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2003:28:47%20GMT	https://www.lexaloffle.com/media/82211/7_realshadowcaster.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/media/82211/7_realshadowcaster.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:54	278552/278552	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:54%20GMT	https://www.lexaloffle.com/bbs/?pid=149667	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/indexb8d9.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:54	220760/220760	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:54%20GMT	https://www.lexaloffle.com/bbs/?uid=82211	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index4ab1.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:55	261/261	---M--	200	added ('OK')	image/png	etag:%22105-6229bb1a63900%22	https://www.lexaloffle.com/bimg/pi/pi14.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/bimg/pi/pi14.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:55	278552/278552	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:55%20GMT	https://www.lexaloffle.com/bbs/?pid=149673	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index8446.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:55	967/967	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2002:54:31%20GMT	https://www.lexaloffle.com/media/68936/5_BigVerb.png	C:/Meus%20Sites/ballon/www.lexaloffle.com/media/68936/5_BigVerb.png	(from https://www.lexaloffle.com/bbs/?pid=balloon)
00:41:56	278552/278552	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2004:41:55%20GMT	https://www.lexaloffle.com/bbs/?pid=149679	C:/Meus%20Sites/ballon/www.lexaloffle.com/bbs/index477e.html	(from https://www.lexaloffle.com/bbs/?pid=balloon)
